fecha,titulo,autor,co_autores,ano_pub,DOI,revista,edad_45,factores_ee,reporte_rr,reporte_or,envejecimiento_es,cohorte,estudio_ee,accion,comentario
05/10/2021,The impact of job insecurity on long-term self-rated health - results from the prospective population-based MONICA/KORA study.,Barrech,"Barrech, Amira; Baumert, Jens; Gündel, Harald; Ladwig, Karl-Heinz",2018,10.1186/s12889-018-5621-4,BMC public health,2,2,2,2,2,1,1,,
07/09/2021,Blood-borne biomarkers of mortality risk: systematic review of cohort studies.,Barron,"Barron, Evelyn; Lara, Jose; White, Martin; Mathers, John C",2015,10.1371/journal.pone.0127550,PloS one,2,2,2,2,2,4,2,2,Revisi�n sistem�tica
06/10/2021,The Role of Neuropsychological Factors in Perceived Threat of SARS-CoV-2 in Healthy Ageing.,Bartoli,"Bartoli, Massimo; Canessa, Nicola; Cipriani, Giuseppina Elena; Cappa, Stefano F.; Amanzio, Martina",2021,10.3390/ijerph18115847,International journal of environmental research and public health,1,2,2,2,2,1,2,,
14/09/2021,Gender and iron genes may modify associations between brain iron and memory in healthy aging,Bartzokis,"Bartzokis, George; Lu, Po H.; Tingus, Kathleen; Peters, Douglas G.; Amar, Chetan P.; Tishler, Todd A.; Finn, J. Paul; Villablanca, Pablo; Altshuler, Lori L.; Mintz, Jim; Neely, Elizabeth; Connor, James R.",2011,10.1038/npp.2011.22,Neuropsychopharmacology,1,2,2,2,2,4,2,,
22/09/2021,Measures of Dietary Fat and Energy Absorption in Healthy Adults.,Bashaw,"Bashaw, Hillary; Brownell, Jefferson N.; Schall, Joan I.; Stallings, Virginia A.",2020,10.1097/MPA.0000000000001587,Pancreas,2,2,2,2,2,4,2,,
21/09/2021,Living long and keeping well: elderly Canadians account for success in aging.,Bassett,"Bassett, Raewyn; Bourbonnais, Valérie; McDowell, Ian",2007,10.3138/cja.26.2.113,Canadian journal on aging = La revue canadienne du vieillissement,1,2,2,2,1,4,2,,Cualitativo
14/09/2021,Evaluating the Factors Associated With the Completion of a Community-Based Group Exercise Program Among Older Women.,Batra,"Batra, Anamica; Coxe, Stefany; Page, Timothy F.; Melchior, Michael; Palmer, Richard C.",2016,10.1123/japa.2015-0281,Journal of Aging & Physical Activity,1,2,2,2,2,4,1,,
05/10/2021,The connection between MCI and Alzheimer disease: neurocognitive clues.,Batum,"Batum, Kübra; Çinar, Nilgün; Sahin, Sevki; Çakmak, Miraç Ayşen; Karşidağ, Sibel",2015,10.3906/sag-1404-179,Turkish journal of medical sciences,2,2,2,2,2,1,2,,
07/09/2021,Body composition in healthy aging.,Baumgartner,"Baumgartner, R. N.",2000,10.1111/j.1749-6632.2000.tb06498.x,Annals of the New York Academy of Sciences,2,1,2,2,1,4,2,,Art�culo de divulgaci�n.
01/10/2021,Risk of all-cause mortality associated with chronic obstructive pulmonary disease and the role of healthy ageing trajectories: a population-based study of middle-aged  and older adults.,Bayes-Marin,"Bayes-Marin, Ivet; Sanchez-Niubo, Albert; Fernández, Daniel; Haro, Josep Maria; Olaya, Beatriz",2021,10.1136/bmjopen-2021-050947,BMJ open,1,2,2,2,2,2,1,,�ndice de EE
04/10/2021,Sex Differences in Cognitive Changes in De Novo Parkinson's Disease.,Bayram,"Bayram, Ece; Banks, Sarah J.; Shan, Guogen; Kaplan, Nikki; Caldwell, Jessica Z. K.",2020,10.1017/S1355617719001085,Journal of the International Neuropsychological Society : JINS,1,2,2,2,2,1,2,,
06/10/2021,Trabecular bone score in healthy ageing.,Bazzocchi,"Bazzocchi, A.; Ponti, F.; Diano, D.; Amadori, M.; Albisinni, U.; Battista, G.; Guglielmi, G.",2015,10.1259/bjr.20140865,The British journal of radiology,2,2,2,2,2,4,2,,
22/09/2021,Methylomic Aging as a Window onto the Influence of Lifestyle: Tobacco and Alcohol Use Alter the Rate of Biological Aging.,Beach,"Beach, Steven R. H.; Dogan, Meeshanthini V.; Lei, Man‐Kit; Cutrona, Carolyn E.; Gerrard, Meg; Gibbons, Frederick X.; Simons, Ronald L.; Brody, Gene H.; Philibert, Robert A.",2015,10.1111/jgs.13830,Journal of the American Geriatrics Society,2,2,2,2,2,2,2,,
22/09/2021,Motoric cognitive risk syndrome and incident dementia in older adults from the Québec NuAge cohort.,Beauchet,"Beauchet, Olivier; Sekhon, Harmehr; Cooper-Brown, Liam; Launay, Cyrille P.; Gaudreau, Pierrette; Morais, José A.; Allali, Gilles",2021,10.1093/ageing/afaa235,Age and ageing,1,2,2,2,2,2,1,,
04/10/2021,Sleep disturbances in older adults with mild cognitive impairment.,Beaulieu-Bonneau,"Beaulieu-Bonneau S; Hudon C; Beaulieu-Bonneau, Simon; Hudon, Carol",2009,10.1017/S1041610209009120,International Psychogeriatrics,2,2,2,2,2,4,2,,
21/09/2021,Long-term athletic training does not alter age-associated reductions of left-ventricular mid-diastolic lengthening or expansion at rest.,Beaumont,"Beaumont, Alexander; Campbell, Amy; Unnithan, Viswanath; Grace, Fergal; Knox, Allan; Sculthorpe, Nicholas",2020,10.1007/s00421-020-04418-1,European journal of applied physiology,2,2,2,2,2,1,2,,
13/09/2021,Effect of an 18-month physical activity and weight loss intervention on body composition in overweight and obese older adults.,Beavers,"Beavers, Kristen M; Beavers, Daniel P; Nesbit, Beverly A; Ambrosius, Walter T; Marsh, Anthony P; Nicklas, Barbara J; Rejeski, W Jack",2014,10.1002/oby.20607,Obesity (19307381),1,2,2,2,1,4,2,,
06/09/2021,"Association of Cognitive Function Trajectories in Centenarians With Postmortem Neuropathology, Physical Health, and Other Risk Factors for Cognitive Decline.",Beker,"Beker, Nina; Ganz, Andrea; Hulsman, Marc; Klausch, Thomas; Schmand, Ben A.; Scheltens, Philip; Sikkes, Sietske A. M.; Holstege, Henne",2021,10.1001/jamanetworkopen.2020.31654,JAMA network open,1,2,2,2,2,2,2,,
21/09/2021,Late-life factors associated with healthy aging in older men.,Bell,"Bell, Christina L.; Chen, Randi; Masaki, Kamal; Yee, Priscilla; He, Qimei; Grove, John; Donlon, Timothy; Curb, J. David; Willcox, D. Craig; Poon, Leonard W.; Willcox, Bradley J.",2014,10.1111/jgs.12796,Journal of the American Geriatrics Society,1,1,3,3,1,1,2,,
21/09/2021,Is Fear of Falling Associated With Incident Disability? A Prospective Analysis in Young-Old Community-Dwelling Adults.,Belloni,"Belloni, Giulia; Büla, Christophe; Santos-Eggimann, Brigitte; Henchoz, Yves; Fustinoni, Sarah; Seematter-Bagnoud, Laurence",2021,10.1016/j.jamda.2020.05.051,Journal of the American Medical Directors Association,1,2,2,2,2,1,2,,
13/09/2021,Differential aging of cerebral white matter in middle-aged and older adults: A seven-year follow-up.,Bender,"Bender, Andrew R.; Völkle, Manuel C.; Raz, Naftali",2016,10.1016/j.neuroimage.2015.10.030,NeuroImage,1,2,2,2,2,1,2,,
07/09/2021,BELFAST centenarians: a case of optimised cardiovascular risk?,Bennati,"Bennati, E.; Murphy, A.; Cambien, F.; Whitehead, A. S.; Archbold, G. P. R.; Young, I. S.; Rea, I. M.",2010,10.2174/138161210790883697,Current pharmaceutical design,1,2,2,2,2,4,1,,
14/09/2021,Fusing Biodiversity Metrics into Investigations of Daily Life: Illustrations and Recommendations With Emodiversity.,Benson,"Benson, Lizbeth; Ram, Nilam; Almeida, David M.; Zautra, Alex J.; Ong, Anthony D.",2018,10.1093/geronb/gbx025,Journals of Gerontology Series B: Psychological Sciences & Social Sciences,2,2,2,2,2,4,2,,
06/10/2021,The modulatory effect of cerebrovascular burden in response to cognitive stimulation in healthy ageing and mild cognitive impairment,Bentham,"Bentham, Charlotte; De Marco, Matteo; Venneri, Annalena",2019,10.1155/2019/2305318,Neural Plasticity,2,2,2,2,1,4,2,,
09/09/2021,Diagnostic and prognostic value of serum NfL and p-Tau(181) in frontotemporal lobar degeneration.,Benussi,"Benussi, Alberto; Karikari, Thomas K.; Ashton, Nicholas; Gazzina, Stefano; Premi, Enrico; Benussi, Luisa; Ghidoni, Roberta; Rodriguez, Juan Lantero; Emeršič, Andreja; Simrén, Joel; Binetti, Giuliano; Fostinelli, Silvia; Giunta, Marcello; Gasparotti, Roberto; Zetterberg, Henrik; Blennow, Kaj; Borroni, Barbara",2020,10.1136/jnnp-2020-323487,"Journal of neurology, neurosurgery, and psychiatry",1,2,2,2,2,3,2,,
06/09/2021,Age-related networks of regional covariance in MRI gray matter: reproducible multivariate patterns in healthy aging.,Bergfield,"Bergfield, Kaitlin L.; Hanson, Krista D.; Chen, Kewei; Teipel, Stefan J.; Hampel, Harald; Rapoport, Stanley I.; Moeller, James R.; Alexander, Gene E.",2010,10.1016/j.neuroimage.2009.09.051,NeuroImage,2,2,2,2,1,4,2,,
22/09/2021,Lower esophageal sphincter relaxation is impaired in older patients with dysphagia.,Besanko,"Besanko, Laura K.; Burgstad, Carly M.; Mountifield, Reme; Andrews, Jane M.; Heddle, Richard; Checklin, Helen; Fraser, Robert J. L.",2011,10.3748/wjg.v17.i10.1326,World journal of gastroenterology,2,2,2,2,2,4,2,,
02/09/2021,Accelerated epigenetic age and cognitive decline among urban-dwelling adults.,Beydoun,"Beydoun, May A.; Shaked, Danielle; Tajuddin, Salman M.; Weiss, Jordan; Evans, Michele K.; Zonderman, Alan B.",2020,10.1212/WNL.0000000000008756,Neurology,1,2,2,2,2,4,1,,
06/09/2021,"Alternative Pathway Analyses Indicate Bidirectional Relations between Depressive Symptoms, Diet Quality, and Central Adiposity in a Sample of Urban US Adults.",Beydoun,"Beydoun, May A.; Fanelli-Kuczmarski, Marie T.; Shaked, Danielle; Dore, Greg A.; Beydoun, Hind A.; Rostant, Ola S.; Evans, Michele K.; Zonderman, Alan B.",2016,10.3945/jn.115.229054,The Journal of nutrition,1,2,2,2,2,4,1,,
06/09/2021,Association between epigenetic age acceleration and depressive symptoms in a prospective cohort study of urban-dwelling adults.,Beydoun,"Beydoun, May A.; Hossain, Sharmin; Chitrala, Kumaraswamy Naidu; Tajuddin, Salman M.; Beydoun, Hind A.; Evans, Michele K.; Zonderman, Alan B.",2019,10.1016/j.jad.2019.06.032,Journal of affective disorders,2,2,2,2,2,4,1,,
06/09/2021,"Association of Antioxidant Vitamins A, C, E and Carotenoids with Cognitive Performance over Time: A Cohort Study of Middle-Aged Adults.",Beydoun,"Beydoun, May A.; Canas, Jose A.; Fanelli-Kuczmarski, Marie T.; Maldonado, Ana I.; Shaked, Danielle; Kivimaki, Mika; Evans, Michele K.; Zonderman, Alan B.",2020,10.3390/nu12113558,Nutrients,1,2,2,2,2,3,1,,
07/09/2021,Biochemical and Hematological Correlates of Elevated Homocysteine in National Surveys and a Longitudinal Study of Urban Adults.,Beydoun,"Beydoun, May A.; Beydoun, Hind A.; MacIver, Peter H.; Hossain, Sharmin; Canas, Jose A.; Evans, Michele K.; Zonderman, Alan B.",2020,10.3390/nu12040950,Nutrients,1,2,2,2,2,4,1,,
09/09/2021,Cytokines are associated with longitudinal changes in cognitive performance among urban adults.,Beydoun,"Beydoun, May A.; Weiss, Jordan; Obhi, Hardeep K.; Beydoun, Hind A.; Dore, Gregory A.; Liang, Hailun; Evans, Michele K.; Zonderman, Alan B.",2019,10.1016/j.bbi.2019.04.027,"Brain, behavior, and immunity",2,2,2,2,2,3,1,,
09/09/2021,Dairy product consumption and its association with metabolic disturbance in a prospective study of urban adults.,Beydoun,"Beydoun, May A.; Fanelli-Kuczmarski, Marie T.; Beydoun, Hind A.; Dore, Greg A.; Canas, Jose A.; Evans, Michele K.; Zonderman, Alan B.",2018,10.1017/S0007114518000028,The British journal of nutrition,2,2,2,2,2,1,1,,
09/09/2021,Dietary antioxidant intake and its association with cognitive function in an ethnically diverse sample of US adults.,Beydoun,"Beydoun, May A.; Fanelli-Kuczmarski, Marie T.; Kitner-Triolo, Melissa H.; Beydoun, Hind A.; Kaufman, Jay S.; Mason, Marc A.; Evans, Michele K.; Zonderman, Alan B.",2015,10.1097/PSY.0000000000000129,Psychosomatic medicine,2,2,2,2,2,4,1,,
14/09/2021,"Genetic risk scores, sex and dietary factors interact to alter serum uric acid trajectory among African-American urban adults.",Beydoun,"Beydoun, May A; Canas, Jose-Atilio; Fanelli-Kuczmarski, Marie T; Tajuddin, Salman M; Evans, Michele K; Zonderman, Alan B",2017,10.1017/S0007114517000411,The British journal of nutrition,2,2,2,2,2,1,1,,
21/09/2021,"Longitudinal Associations between Monetary Value of the Diet, DASH Diet Score and the Allostatic Load among Middle-Aged Urban Adults.",Beydoun,"Beydoun, May A.; Nkodo, Amelie; Fanelli-Kuczmarski, Marie T.; Maldonado, Ana I.; Beydoun, Hind A.; Popkin, Barry M.; Evans, Michele K.; Zonderman, Alan B.",2019,10.3390/nu11102360,Nutrients,2,2,2,2,2,2,1,,
21/09/2021,Longitudinal change in the diet's monetary value is associated with its change in quality and micronutrient adequacy among urban adults.,Beydoun,"Beydoun, May A.; Fanelli-Kuczmarski, Marie T.; Poti, Jennifer; Allen, Allyssa; Beydoun, Hind A.; Evans, Michele K.; Zonderman, Alan B.",2018,10.1371/journal.pone.0204141,PloS one,1,2,2,2,2,1,1,,
24/09/2021,Perceived Discrimination and Longitudinal Change in Kidney Function Among Urban Adults.,Beydoun,"Beydoun, May A.; Poggi-Burke, Angedith; Zonderman, Alan B.; Rostant, Ola S.; Evans, Michele K.; Crews, Deidra C.",2017,10.1097/PSY.0000000000000478,Psychosomatic medicine,2,2,2,2,2,1,1,,
30/09/2021,Receiver-operating characteristics of adiposity for metabolic syndrome: the Healthy Aging in Neighborhoods of Diversity across the Life Span (HANDLS) study.,Beydoun,"Beydoun, May A.; Kuczmarski, Marie T. Fanelli; Wang, Youfa; Mason, Marc A.; Evans, Michele K.; Zonderman, Alan B.",2011,10.1017/S1368980010002648,Public health nutrition,2,2,2,2,2,4,1,,
04/10/2021,Serum Uric Acid and Its Association with Longitudinal Cognitive Change Among Urban Adults.,Beydoun,"Beydoun, May A.; Canas, Jose-Atilio; Dore, Gregory A.; Beydoun, Hind A.; Rostant, Ola S.; Fanelli-Kuczmarski, Marie T.; Evans, Michele K.; Zonderman, Alan B.",2016,10.3233/JAD-160028,Journal of Alzheimer's disease : JAD,2,2,2,2,2,1,1,,
05/10/2021,Systemic inflammation is associated with depressive symptoms differentially by sex and race: a longitudinal study of urban adults.,Beydoun,"Beydoun, May A.; Obhi, Hardeep K.; Weiss, Jordan; Canas, Jose A.; Beydoun, Hind A.; Evans, Michele K.; Zonderman, Alan B.",2020,10.1038/s41380-019-0408-2,Molecular psychiatry,2,2,2,2,2,1,1,,
06/10/2021,Vitamin D Receptor and Megalin Gene Polymorphisms Are Associated with Longitudinal Cognitive Change among African-American Urban Adults.,Beydoun,"Beydoun, May A.; Tajuddin, Salman M.; Dore, Greg A.; Canas, Jose-Atilio; Beydoun, Hind A.; Evans, Michele K.; Zonderman, Alan B.",2017,10.3945/jn.116.244962,Journal of Nutrition,1,2,2,2,2,1,1,,
06/10/2021,Vitamin D Status and Intakes and Their Association With Cognitive Trajectory in a Longitudinal Study of Urban Adults.,Beydoun,"Beydoun, May A.; Hossain, Sharmin; Fanelli-Kuczmarski, Marie T.; Beydoun, Hind A.; Canas, Jose-Atilio; Evans, Michele K.; Zonderman, Alan B.",2018,10.1210/jc.2017-02462,The Journal of clinical endocrinology and metabolism,2,2,2,2,2,1,1,,
06/10/2021,Vitamin D status and its longitudinal association with changes in patterns of sleep among middle-aged urban adults.,Beydoun,"Beydoun, May A.; Ng, Amanda E.; Fanelli-Kuczmarski, Marie T.; Hossain, Sharmin; Beydoun, Hind A.; Evans, Michele K.; Zonderman, Alan B.",2021,10.1016/j.jad.2020.12.145,Journal of affective disorders,2,2,2,2,2,1,1,,
14/09/2021,Functional capacity of people with early osteoarthritis: a comparison between subjects from the cohort hip and cohort knee (CHECK) and healthy ageing workers.,Bieleman,"Bieleman, H. J.; van Ittersum, M. W.; Groothoff, J. W.; Oostveen, J. C. M.; Oosterveld, F. G. J.; van der Schans, C. P.; Soer, R.; Reneman, M. F.",2010,10.1007/s00420-010-0541-3,International archives of occupational and environmental health,1,2,2,2,2,4,2,,
14/09/2021,Global ECG Measures and Cardiac Structure and Function: The ARIC Study (Atherosclerosis Risk in Communities).,Biering-SÃ¸rensen,"Biering-Sørensen, Tor; Kabir, Muammar; Waks, Jonathan W.; Thomas, Jason; Post, Wendy S.; Soliman, Elsayed Z.; Buxton, Alfred E.; Shah, Amil M.; Solomon, Scott D.; Tereshchenko, Larisa G.",2018,10.1161/CIRCEP.117.005961,Circulation. Arrhythmia and electrophysiology,1,2,2,2,2,1,2,,
04/10/2021,Sex differential effect of parental longevity on the risk of dementia,Bigarella,"Bigarella, Roberto L.; Schumacher-Schuh, Artur F.; da Silva, Edla; Chaves, Marcia L. F.",2014,10.1111/jgs.12681,Journal of the American Geriatrics Society,1,2,2,2,2,2,2,,
14/09/2021,Health-related quality of life in home care recipients after a falls prevention intervention: a 6-month follow-up.,Bjerk,"Bjerk, Maria; Brovold, Therese; Davis, Jennifer C; Skelton, Dawn A; Bergland, Astrid",2020,10.1093/eurpub/ckz106,European Journal of Public Health,1,2,2,2,2,4,2,,
04/10/2021,Subjective well-being key elements of Successful Aging: A study with Lifelong Learners older adults from Costa Rica and Spain.,Blanco-Molina,"Blanco-Molina, Mauricio; Pinazo-Hernandis, Sacramento; Tomás, José Manuel",2019,10.1016/j.archger.2019.06.002,Archives of Gerontology & Geriatrics,1,2,2,2,2,4,2,,
07/09/2021,Cognitive deterioration in Alzheimer's disease is accompanied by increase of plasma neopterin.,Blasko,"Blasko, Imrich; Knaus, Gabriele; Weiss, Elisabeth; Kemmler, Georg; Winkler, Christiana; Falkensammer, Gerda; Griesmacher, Andrea; Würzner, Reinhard; Marksteiner, Josef; Fuchs, Dietmar",2007,10.1016/j.jpsychires.2006.02.001,Journal of psychiatric research,1,2,2,2,2,3,2,,
21/09/2021,Long-term test-retest reliability of resting-state networks in healthy elderly subjects and with amnestic mild cognitive impairment patients.,Blautzik,"Blautzik, Janusch; Keeser, Daniel; Berman, Albert; Paolini, Marco; Kirsch, Valerie; Mueller, Sophia; Coates, Ute; Reiser, Maximilian; Teipel, Stefan J.; Meindl, Thomas",2013,10.3233/JAD-111970,Journal of Alzheimer's Disease,2,2,2,2,1,3,2,,
14/09/2021,Genetic and Environmental Factors Associated With the Ganglion Cell Complex in a Healthy Aging British Cohort.,Bloch,"Bloch, Edward; Yonova-Doing, Ekaterina; Jones-Odeh, Eneh; Williams, Katie M.; Kozareva, Diana; Hammond, Christopher J.",2017,10.1001/jamaophthalmol.2016.4486,JAMA Ophthalmology,1,2,2,2,2,4,1,,
13/09/2021,Disease and weight loss: a prospective study of middle-aged and older adults in Costa Rica and England.,Blue,"Blue, Laura; Goldman, Noreen; Rosero-Bixby, Luis",2015,10.21149/spm.v57i4.7574,Salud publica de Mexico,1,2,2,2,2,1,1,,
21/09/2021,Intrusive pain and worry about health in older men: the CHAMP study.,Blyth,"Blyth, F. M.; Cumming, R. G.; Nicholas, M. K.; Creasey, H.; Handelsman, D. J.; Le Couteur, D. G.; Naganathan, V.; Sambrook, P. N.; Seibel, M. J.; Waite, L. M.",2011,10.1016/j.pain.2010.11.022,Pain,1,2,2,2,2,4,1,,
30/09/2021,Psychological Well-being's Link with Cardiovascular Health in Older Adults.,Boehm,"Boehm, Julia K.; Soo, Jackie; Chen, Ying; Zevon, Emily S.; Hernandez, Rosalba; Lloyd-Jones, Donald; Kubzansky, Laura D.",2017,10.1016/j.amepre.2017.06.028,American Journal of Preventive Medicine,1,2,2,2,2,3,1,,
14/09/2021,Evaluation of a Computer-Tailored Healthy Ageing Intervention to Promote Physical Activity among Single Older Adults with a Chronic Disease.,Boekhout,"Boekhout, Janet M.; Berendsen, Brenda A. J.; Peels, Denise A.; Bolman, Catherine A. W.; Lechner, Lilian",2018,10.3390/ijerph15020346,International journal of environmental research and public health,1,2,2,2,2,4,2,,
